epoch,train_loss,valid_loss,accuracy,time
0,2.1058149337768555,2.8226799964904785,0.1768897920846939,01:28
1,2.0926167964935303,2.0890021324157715,0.24510052800178528,01:26
2,1.9993884563446045,33.84927749633789,0.10587935894727707,01:26
3,1.9160668849945068,2.037029504776001,0.2878594994544983,01:26
4,1.8841776847839355,3.9799931049346924,0.1438024938106537,01:26
5,1.799017071723938,1.6051993370056152,0.44235172867774963,01:25
6,1.7094815969467163,2.662128210067749,0.21226775646209717,01:25
7,1.6233115196228027,1.5411137342453003,0.44235172867774963,01:25
8,1.5600031614303589,1.638494849205017,0.429116815328598,01:24
9,1.4621074199676514,1.3002426624298096,0.5360142588615417,01:24
10,1.377348780632019,2.4183356761932373,0.3293458819389343,01:24
11,1.325949788093567,1.1787378787994385,0.5833545327186584,01:25
12,1.2013744115829468,1.2342051267623901,0.5691015720367432,01:24
13,1.1258788108825684,0.9808497428894043,0.6645457148551941,01:24
14,1.059048056602478,0.9550467729568481,0.6757444739341736,01:24
15,0.997744619846344,0.8810898065567017,0.7037414312362671,01:24
16,0.955352246761322,0.8364158868789673,0.7233392596244812,01:24
17,0.8807259798049927,0.8206343054771423,0.7297022342681885,01:24
18,0.8720138669013977,0.7982696890830994,0.7370832562446594,01:24
19,0.8481194972991943,0.8009836673736572,0.7337744832038879,01:25
