epoch,train_loss,valid_loss,accuracy,time
0,2.0176122188568115,1.9941884279251099,0.3016034662723541,01:27
1,1.9708635807037354,2.497483730316162,0.2372104823589325,01:24
2,1.872652292251587,2.0321874618530273,0.24968186020851135,01:24
3,1.7889713048934937,1.6274058818817139,0.4194451570510864,01:25
4,1.6942130327224731,1.7395496368408203,0.38381266593933105,01:24
5,1.5373079776763916,1.3778300285339355,0.5164163708686829,01:25
6,1.393254280090332,1.8114275932312012,0.41969966888427734,01:25
7,1.2975201606750488,1.120417594909668,0.6156783103942871,01:25
8,1.1890391111373901,1.2681834697723389,0.555103063583374,01:25
9,1.090733528137207,0.9604510068893433,0.6775261163711548,01:24
10,1.0113158226013184,0.9659783244132996,0.6785441637039185,01:24
11,0.9151443243026733,0.7568013668060303,0.7424281239509583,01:25
12,0.8510447144508362,0.7958414554595947,0.7258844375610352,01:24
13,0.7522176504135132,0.702718198299408,0.7592262625694275,01:24
14,0.7180467844009399,0.6559460163116455,0.7808602452278137,01:24
15,0.6581735014915466,0.6359070539474487,0.7887502908706665,01:25
16,0.6446343660354614,0.6200175285339355,0.7930771112442017,01:24
17,0.5927768349647522,0.595221221446991,0.8030033111572266,01:25
18,0.5708487033843994,0.59007728099823,0.8065665364265442,01:24
19,0.5329161286354065,0.5878382921218872,0.8042758703231812,01:24
