epoch,train_loss,valid_loss,accuracy,time
0,1.9975076913833618,2.0981767177581787,0.2820056080818176,00:42
1,1.9089058637619019,1.8765695095062256,0.3499618172645569,00:42
2,1.8269081115722656,2.5604052543640137,0.24510052800178528,00:42
3,1.6710889339447021,1.9353946447372437,0.3975566327571869,00:42
4,1.462734580039978,1.6265928745269775,0.42962586879730225,00:42
5,1.2851653099060059,1.1789495944976807,0.5909900665283203,00:42
6,1.1569311618804932,2.035327911376953,0.45227792859077454,00:42
7,1.0113649368286133,1.0123754739761353,0.6525833606719971,00:42
8,0.9239584803581238,1.0747157335281372,0.6518198251724243,00:42
9,0.8309546113014221,0.8171054124832153,0.7353016138076782,00:42
10,0.7411439418792725,0.9390237927436829,0.6930516958236694,00:42
11,0.6310728192329407,0.7776546478271484,0.7515907287597656,00:42
12,0.5708512663841248,0.8439496755599976,0.7220667004585266,00:42
13,0.49220597743988037,0.7130542397499084,0.7765334844589233,00:42
14,0.4057932198047638,0.7490928173065186,0.777551531791687,00:43
15,0.3479108214378357,0.6560887098312378,0.7986764907836914,00:42
16,0.2938480079174042,0.6638616323471069,0.7948587536811829,00:42
17,0.24869172275066376,0.650368332862854,0.8080936670303345,00:42
18,0.23501183092594147,0.6531926393508911,0.8050394654273987,00:42
19,0.22099220752716064,0.6472470760345459,0.8093662261962891,00:42
