epoch,train_loss,valid_loss,accuracy,time
0,2.0004115104675293,2.2595467567443848,0.27284297347068787,01:33
1,1.9947340488433838,1.8439557552337646,0.37923136353492737,01:32
2,1.919323205947876,2.927523136138916,0.2341562807559967,01:32
3,1.7818183898925781,1.7777841091156006,0.38381266593933105,01:32
4,1.6123141050338745,1.9254447221755981,0.2929498553276062,01:32
5,1.479785442352295,1.3699092864990234,0.5192160606384277,01:32
6,1.3412522077560425,1.8252325057983398,0.34639856219291687,01:32
7,1.2084465026855469,1.2291101217269897,0.5836090445518494,01:32
8,1.1008273363113403,1.1407877206802368,0.6289132237434387,01:32
9,0.9973017573356628,0.9158327579498291,0.6955968737602234,01:32
10,0.9121396541595459,1.193447232246399,0.6011707782745361,01:33
11,0.8243643641471863,0.803617000579834,0.7358106374740601,01:33
12,0.7666586637496948,0.7624576687812805,0.7533723711967468,01:33
13,0.6800763010978699,0.6541225910186768,0.7882412672042847,01:33
14,0.6312029957771301,0.6280577182769775,0.7958768010139465,01:33
15,0.5574299097061157,0.578103244304657,0.81674724817276,01:33
16,0.4909484386444092,0.5659621357917786,0.8200560212135315,01:33
17,0.4851832091808319,0.5522006750106812,0.8266734480857849,01:33
18,0.4404992461204529,0.5469040870666504,0.8282005786895752,01:34
19,0.446889728307724,0.547558069229126,0.831254780292511,01:33
