epoch,train_loss,valid_loss,accuracy,time
0,2.0001516342163086,2.010850429534912,0.32171034812927246,02:52
1,1.9645888805389404,1.8729102611541748,0.34308984875679016,02:51
2,1.9130334854125977,2.105398416519165,0.2761516869068146,02:51
3,1.759308934211731,2.022937774658203,0.3191651701927185,02:51
4,1.6239739656448364,3.0531156063079834,0.17714431881904602,02:51
5,1.4735023975372314,1.5595623254776,0.45278698205947876,02:51
6,1.3498079776763916,2.0869712829589844,0.38890302181243896,02:52
7,1.2056883573532104,0.9766040444374084,0.6670908331871033,02:52
8,1.1174376010894775,1.6769136190414429,0.49834564328193665,02:51
9,1.0366449356079102,0.8949589133262634,0.6907610297203064,02:52
10,0.9178175926208496,1.1148583889007568,0.6268770694732666,02:52
11,0.8648988604545593,0.7370862364768982,0.7482820153236389,02:53
12,0.767609715461731,0.79972904920578,0.7396283745765686,02:53
13,0.7012128829956055,0.6621039509773254,0.7737337946891785,02:52
14,0.6390643119812012,0.6179144978523254,0.7981674671173096,02:52
15,0.559737503528595,0.5730620622634888,0.814202070236206,02:52
16,0.53035968542099,0.5577298998832703,0.8231102228164673,02:52
17,0.4712958335876465,0.546465277671814,0.8256554007530212,02:52
18,0.4572971761226654,0.543988823890686,0.8276914954185486,02:52
19,0.44724413752555847,0.5407113432884216,0.828709602355957,02:52
