epoch,train_loss,valid_loss,accuracy,time
0,2.0036394596099854,2.2074806690216064,0.26724356412887573,01:03
1,1.9445850849151611,2.0092880725860596,0.3374904692173004,01:03
2,1.8375626802444458,1.851561188697815,0.39170271158218384,01:03
3,1.6588963270187378,1.6079401969909668,0.4512598514556885,01:02
4,1.4753259420394897,1.7365018129348755,0.40799185633659363,01:02
5,1.2781667709350586,1.1717565059661865,0.6044794917106628,01:02
6,1.1286790370941162,1.5335522890090942,0.5108169913291931,01:02
7,1.0165483951568604,0.9693312048912048,0.6815983653068542,01:02
8,0.9225001335144043,2.1150481700897217,0.4616950750350952,01:03
9,0.8341027498245239,0.8288537263870239,0.7243573665618896,01:03
10,0.7273800373077393,0.8656600713729858,0.701705276966095,01:02
11,0.6393308043479919,0.767804741859436,0.7452278137207031,01:02
12,0.5429727435112,0.8451934456825256,0.7225757241249084,01:02
13,0.4685993194580078,0.6793791651725769,0.7882412672042847,01:02
14,0.4065302312374115,0.6900063157081604,0.7902774214744568,01:02
15,0.34553617238998413,0.6575486063957214,0.8014761805534363,01:02
16,0.29168790578842163,0.659303605556488,0.8017306923866272,01:02
17,0.2525758445262909,0.6592323184013367,0.8032578229904175,01:02
18,0.22211457788944244,0.6549997925758362,0.8070756196975708,01:02
19,0.21999073028564453,0.658839225769043,0.8070756196975708,01:02
