epoch,train_loss,valid_loss,accuracy,time
0,2.027456521987915,2.079754590988159,0.309239000082016,01:11
1,2.0023884773254395,1.8801486492156982,0.38559430837631226,01:13
2,1.942609190940857,6.421471118927002,0.1262407749891281,01:14
3,1.8339909315109253,1.7484716176986694,0.4711122512817383,01:14
4,1.6443144083023071,2.0171031951904297,0.35937896370887756,01:14
5,1.5064618587493896,1.3617632389068604,0.6294222474098206,01:15
6,1.3788155317306519,2.108133554458618,0.3637057840824127,01:15
7,1.2745873928070068,1.2488776445388794,0.6668363213539124,01:15
8,1.1816633939743042,1.6465067863464355,0.5225248336791992,01:15
9,1.1083950996398926,1.1491179466247559,0.7256299257278442,01:15
10,1.0085748434066772,1.2791588306427002,0.6703996062278748,01:15
11,0.9465111494064331,1.0403002500534058,0.770425021648407,01:15
12,0.869164764881134,1.0812519788742065,0.7513362169265747,01:15
13,0.8059957027435303,0.9861497282981873,0.7946042418479919,01:15
14,0.7566033601760864,0.9971023201942444,0.7974039316177368,01:15
15,0.6995189189910889,0.9703720808029175,0.8065665364265442,01:15
16,0.6597340703010559,0.9646369218826294,0.8108933568000793,01:14
17,0.6431851983070374,0.957836925983429,0.8103843331336975,01:15
18,0.6224846839904785,0.9555662274360657,0.8149656653404236,01:15
19,0.6059281826019287,0.9555843472480774,0.8180198669433594,01:15
