epoch,train_loss,valid_loss,accuracy,time
0,1.981261968612671,2.1846814155578613,0.2835327088832855,01:02
1,1.897965908050537,1.95869779586792,0.3456350266933441,01:02
2,1.8280515670776367,2.8448431491851807,0.2761516869068146,01:03
3,1.7083823680877686,1.5857818126678467,0.4634767174720764,01:03
4,1.505349040031433,2.726132392883301,0.2957495450973511,01:03
5,1.31387460231781,1.2577948570251465,0.5627385973930359,01:02
6,1.174191951751709,1.730450987815857,0.47213029861450195,01:02
7,1.0627282857894897,1.0063362121582031,0.6675999164581299,01:02
8,0.946880042552948,1.875552773475647,0.4321710467338562,01:02
9,0.8327926993370056,0.849994421005249,0.7090862989425659,01:02
10,0.7578830122947693,0.9996067881584167,0.6663272976875305,01:02
11,0.6753501296043396,0.7401057481765747,0.7602443099021912,01:02
12,0.6051614284515381,0.9229548573493958,0.6887248754501343,01:02
13,0.4963298439979553,0.7099880576133728,0.7699159979820251,01:02
14,0.3937460482120514,0.7160311937332153,0.7724611759185791,01:02
15,0.35288888216018677,0.6767035722732544,0.7900229096412659,01:02
16,0.2988699674606323,0.6808560490608215,0.7956222891807556,01:02
17,0.25840404629707336,0.6682520508766174,0.8042758703231812,01:02
18,0.22460314631462097,0.6577011942863464,0.8052939772605896,01:02
19,0.23249341547489166,0.6536149978637695,0.8065665364265442,01:02
