epoch,train_loss,valid_loss,accuracy,time
0,1.9999061822891235,2.034876585006714,0.29040467739105225,01:27
1,1.9074325561523438,1.8464652299880981,0.34614405035972595,01:26
2,1.824354648590088,2.3202192783355713,0.2718248963356018,01:26
3,1.6461005210876465,1.4550715684890747,0.4846016764640808,01:26
4,1.5304590463638306,1.8165522813796997,0.33927208185195923,01:25
5,1.4019341468811035,1.3094249963760376,0.5477220416069031,01:25
6,1.2370498180389404,1.6711502075195312,0.46067702770233154,01:26
7,1.1739158630371094,1.26127028465271,0.5838635563850403,01:26
8,1.0645172595977783,1.2159886360168457,0.5831000208854675,01:27
9,0.9433314800262451,0.9963288903236389,0.6696360111236572,01:27
10,0.8890055418014526,1.0786101818084717,0.6385848522186279,01:26
