epoch,train_loss,valid_loss,accuracy,time
0,2.0585432052612305,2.1211671829223633,0.26571646332740784,01:04
1,2.0182993412017822,2.1592133045196533,0.2848052978515625,01:03
2,1.856706142425537,2.330766439437866,0.2842962443828583,01:03
3,1.7217514514923096,1.6393177509307861,0.4128277003765106,01:03
4,1.5402928590774536,2.3829705715179443,0.28404173254966736,01:03
5,1.3815010786056519,1.2511430978775024,0.5726647973060608,01:02
6,1.2361984252929688,2.2432796955108643,0.36396029591560364,01:02
7,1.1050405502319336,1.0157150030136108,0.6520743370056152,01:02
8,0.9870563745498657,1.3199245929718018,0.5589208602905273,01:02
9,0.8784871697425842,0.9901484847068787,0.6693814992904663,01:02
10,0.7853191494941711,1.1340928077697754,0.6467294692993164,01:02
11,0.7095637321472168,0.7830835580825806,0.7337744832038879,01:02
12,0.5954819321632385,0.8549354672431946,0.7167218327522278,01:02
13,0.5319052934646606,0.7170220613479614,0.7729701995849609,01:02
14,0.46122586727142334,0.6923887133598328,0.7760244607925415,01:02
15,0.40300604701042175,0.6908590793609619,0.7856960892677307,01:02
16,0.33855772018432617,0.6576747894287109,0.8024942874908447,01:02
17,0.29621002078056335,0.6611476540565491,0.7996945977210999,01:02
18,0.2841852605342865,0.6622735261917114,0.7979129552841187,01:02
19,0.2644369900226593,0.655402660369873,0.8022397756576538,01:02
