epoch,train_loss,valid_loss,accuracy,time
0,1.9921730756759644,2.1020305156707764,0.2669890522956848,01:02
1,1.930271863937378,2.0116825103759766,0.34283533692359924,01:03
2,1.8318361043930054,2.518688201904297,0.2876049876213074,01:02
3,1.6939034461975098,1.4761433601379395,0.47060319781303406,01:03
4,1.4881601333618164,2.124356985092163,0.32171034812927246,01:03
5,1.3301315307617188,1.20552659034729,0.5838635563850403,01:03
6,1.184191346168518,1.9855437278747559,0.4077373445034027,01:02
7,1.0609755516052246,1.0886595249176025,0.6396029591560364,01:02
8,0.950511634349823,1.3734253644943237,0.5553575754165649,01:02
9,0.8653753399848938,0.8157961964607239,0.7230847477912903,01:02
10,0.7616931796073914,0.9668881297111511,0.6884703636169434,01:02
11,0.6489633917808533,0.7860996127128601,0.7416645288467407,01:02
12,0.555942714214325,0.8130399584770203,0.7299567461013794,01:02
13,0.48840606212615967,0.6824684739112854,0.7836599349975586,01:02
14,0.4029737114906311,0.6750868558883667,0.7956222891807556,01:02
15,0.3448820412158966,0.6701914072036743,0.7930771112442017,01:03
16,0.2966167628765106,0.6590148210525513,0.8012216687202454,01:02
17,0.25401782989501953,0.6446494460105896,0.8068210482597351,01:02
18,0.23352256417274475,0.649502694606781,0.8078391551971436,01:02
19,0.2174142748117447,0.6417647004127502,0.8096207976341248,01:02
