epoch,train_loss,valid_loss,accuracy,time
0,1.9836479425430298,2.639075756072998,0.24459150433540344,01:34
1,1.8682899475097656,2.4622156620025635,0.3324001133441925,01:34
2,1.7104600667953491,1.870414137840271,0.3453805148601532,01:33
3,1.5646990537643433,1.638069987297058,0.4135912358760834,01:32
4,1.3886239528656006,1.9985700845718384,0.4209722578525543,01:33
5,1.2575232982635498,1.3854730129241943,0.5591753721237183,01:32
6,1.133489966392517,1.3774787187576294,0.5573937296867371,01:33
7,1.0483276844024658,1.225696086883545,0.5912445783615112,01:32
8,0.9462823271751404,1.2343212366104126,0.5932807326316833,01:33
9,0.8600416779518127,1.0445451736450195,0.6518198251724243,01:33
10,0.7483543753623962,0.9079378247261047,0.6808348298072815,01:33
11,0.6710103154182434,0.8669849634170532,0.7202850580215454,01:33
12,0.596685528755188,0.8329664468765259,0.7246118783950806,01:33
13,0.5430490970611572,0.6883148550987244,0.777551531791687,01:32
14,0.4362834095954895,0.7036780118942261,0.777551531791687,01:32
15,0.3711124658584595,0.6293448209762573,0.7963858246803284,01:32
16,0.32433006167411804,0.6001094579696655,0.81674724817276,01:31
17,0.25838226079940796,0.6092650890350342,0.8164927363395691,01:31
18,0.24224796891212463,0.5932338237762451,0.8259099125862122,01:31
19,0.23497149348258972,0.598729133605957,0.819292426109314,01:31
