epoch,train_loss,valid_loss,accuracy,time
0,2.0320699214935303,2.284062623977661,0.2598625719547272,01:24
1,1.9958776235580444,1.9037985801696777,0.3212013244628906,01:24
2,1.9689992666244507,2.361053943634033,0.2570628523826599,01:24
3,1.8329205513000488,2.6018080711364746,0.25782641768455505,01:24
4,1.7436153888702393,2.517056703567505,0.2260117083787918,01:24
5,1.5797882080078125,1.350266933441162,0.5271061062812805,01:25
6,1.4213182926177979,1.5134598016738892,0.4945278763771057,01:24
7,1.3387751579284668,1.0920922756195068,0.6345126032829285,01:24
8,1.227292776107788,1.2731566429138184,0.5729193091392517,01:24
9,1.1504014730453491,0.9382620453834534,0.6838890314102173,01:24
10,1.0036585330963135,1.1512300968170166,0.6205141544342041,01:25
11,0.9419417977333069,0.8790268898010254,0.7001781463623047,01:26
12,0.8578444123268127,0.8167498111724854,0.726393461227417,01:25
13,0.7986671328544617,0.7048909664154053,0.7638075947761536,01:25
14,0.7401514649391174,0.7564353346824646,0.7470093965530396,01:24
15,0.6660358905792236,0.6402901411056519,0.789513885974884,01:25
16,0.6194847822189331,0.6332738995552063,0.7948587536811829,01:25
17,0.594199538230896,0.5988499522209167,0.8058030009269714,01:24
18,0.5730554461479187,0.6044974327087402,0.8019852638244629,01:24
19,0.5531967282295227,0.6029351353645325,0.8035123348236084,01:24
