epoch,train_loss,valid_loss,accuracy,time
0,2.203590154647827,2.0858709812164307,0.23288369178771973,01:24
1,2.064030647277832,1.9595146179199219,0.3023670017719269,01:24
2,2.024702548980713,2.1283457279205322,0.26953423023223877,01:25
3,1.9874215126037598,1.7827249765396118,0.37592262029647827,01:24
4,1.9125052690505981,2.651322364807129,0.23161110281944275,01:25
5,1.8624963760375977,1.6708346605300903,0.41333672404289246,01:25
6,1.7932713031768799,1.9214574098587036,0.3682870864868164,01:25
7,1.7265915870666504,1.522787094116211,0.4700941741466522,01:25
8,1.6574900150299072,1.4439406394958496,0.5090353488922119,01:25
9,1.5970871448516846,1.3604273796081543,0.5385594367980957,01:25
10,1.526559591293335,1.4535458087921143,0.5072537660598755,01:25
11,1.4916596412658691,1.2642097473144531,0.5675744414329529,01:25
12,1.4359691143035889,1.2464914321899414,0.5759735107421875,01:25
13,1.3906434774398804,1.1916860342025757,0.5953168869018555,01:25
14,1.343704342842102,1.1784722805023193,0.6047340035438538,01:25
15,1.3135004043579102,1.1220773458480835,0.6225502490997314,01:25
16,1.298163652420044,1.1086703538894653,0.6340035796165466,01:26
17,1.3062752485275269,1.1004130840301514,0.6317129135131836,01:25
18,1.2563129663467407,1.0956906080245972,0.6304402947425842,01:25
19,1.2535427808761597,1.0942188501358032,0.6309493780136108,01:25
