epoch,train_loss,valid_loss,accuracy,time
0,0.3240436017513275,0.5397611856460571,0.8411809802055359,01:26
1,0.41419893503189087,0.6815937757492065,0.8014761805534363,01:26
2,0.5594801902770996,2.5057387351989746,0.5179435014724731,01:25
3,0.6756577491760254,0.8900816440582275,0.7149401903152466,01:25
4,0.7137666344642639,1.6519649028778076,0.5006362795829773,01:26
5,0.748986542224884,0.7478291392326355,0.7574446201324463,01:25
6,0.7040706276893616,0.9911748766899109,0.664800226688385,01:25
7,0.6712540984153748,0.7040221691131592,0.7699159979820251,01:26
8,0.6253331303596497,0.842426061630249,0.7261389493942261,01:25
9,0.5716522932052612,0.6113959550857544,0.7974039316177368,01:25
10,0.5182486176490784,0.7116464376449585,0.768134355545044,01:25
11,0.478615403175354,0.6115111112594604,0.8096207976341248,01:25
12,0.45180726051330566,0.6083444356918335,0.8134385347366333,01:24
13,0.3897579312324524,0.5603607892990112,0.8276914954185486,01:24
14,0.34726986289024353,0.5707592964172363,0.8292186260223389,01:24
15,0.32286345958709717,0.5661850571632385,0.8432170748710632,01:24
16,0.2726985216140747,0.5493095517158508,0.8449987173080444,01:24
17,0.26710355281829834,0.5346187949180603,0.8493255376815796,01:24
18,0.25404343008995056,0.5224551558494568,0.8526342511177063,01:24
19,0.25628530979156494,0.5241771936416626,0.8490710258483887,01:24
